pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label,valid,similarity_score,prediction,error_reason
pair_00005516,Jennifer_Aniston/Jennifer_Aniston_0002,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5341148376,,
pair_00005517,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3834275007,,
pair_00005518,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4157003760,,
pair_00005519,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3863189816,,
pair_00005520,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3437311649,,
pair_00005521,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3295946121,,
pair_00005522,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3242622316,,
pair_00005523,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3768161833,,
pair_00005524,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4067576528,,
pair_00005525,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3812895715,,
pair_00005526,Jennifer_Aniston/Jennifer_Aniston_0003,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3249686658,,
pair_00005527,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.2838887572,,
pair_00005528,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.2847243547,,
pair_00005529,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4716257751,,
pair_00005530,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3041106462,,
pair_00005531,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4426265359,,
pair_00005532,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005533,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0015,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4811207056,,
pair_00005534,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0016,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3815739155,,
pair_00005535,Jennifer_Aniston/Jennifer_Aniston_0004,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3343638778,,
pair_00005536,Jennifer_Aniston/Jennifer_Aniston_0005,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5460468531,,
pair_00005537,Jennifer_Aniston/Jennifer_Aniston_0005,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5476735234,,
pair_00005538,Jennifer_Aniston/Jennifer_Aniston_0005,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4424518943,,
pair_00005539,Jennifer_Aniston/Jennifer_Aniston_0005,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005540,Jennifer_Aniston/Jennifer_Aniston_0005,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5136135817,,
pair_00005541,Jennifer_Aniston/Jennifer_Aniston_0005,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4818980694,,
pair_00005542,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5343472362,,
pair_00005543,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4540483952,,
pair_00005544,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3966704607,,
pair_00005545,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0016,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5024667978,,
pair_00005546,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3857935667,,
pair_00005547,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4843604863,,
pair_00005548,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5028740168,,
pair_00005549,Jennifer_Aniston/Jennifer_Aniston_0006,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3694069088,,
pair_00005550,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5346217155,,
pair_00005551,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5319726467,,
pair_00005552,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4787095189,,
pair_00005553,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005554,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3947463036,,
pair_00005555,Jennifer_Aniston/Jennifer_Aniston_0007,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4469758570,,
pair_00005556,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3927902877,,
pair_00005557,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5635666847,,
pair_00005558,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston/Jennifer_Aniston_0015,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5203257203,,
pair_00005559,Jennifer_Aniston/Jennifer_Aniston_0008,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3473466635,,
pair_00005560,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.6414549351,,
pair_00005561,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005562,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston/Jennifer_Aniston_0015,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.6642631292,,
pair_00005563,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4797369838,,
pair_00005564,Jennifer_Aniston/Jennifer_Aniston_0009,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4577348530,,
pair_00005565,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston/Jennifer_Aniston_0012,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5032572746,,
pair_00005566,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005567,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4616473317,,
pair_00005568,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4075011313,,
pair_00005569,Jennifer_Aniston/Jennifer_Aniston_0010,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3684830964,,
pair_00005570,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3906773627,,
pair_00005571,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005572,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3347234726,,
pair_00005573,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4254140556,,
pair_00005574,Jennifer_Aniston/Jennifer_Aniston_0011,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4169944227,,
pair_00005575,Jennifer_Aniston/Jennifer_Aniston_0012,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005576,Jennifer_Aniston/Jennifer_Aniston_0012,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4511920214,,
pair_00005577,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005578,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston/Jennifer_Aniston_0015,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.7206195593,,
pair_00005579,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.6128404140,,
pair_00005580,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4533257782,,
pair_00005581,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4897626042,,
pair_00005582,Jennifer_Aniston/Jennifer_Aniston_0013,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4565454125,,
pair_00005583,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005584,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005585,Jennifer_Aniston/Jennifer_Aniston_0014,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,0,,,No face detected: /content/drive/MyDrive/661 Project/hparam_data/noise_n32/Jennifer_Aniston/Jennifer_Aniston_0014.png
pair_00005586,Jennifer_Aniston/Jennifer_Aniston_0015,Jennifer_Aniston/Jennifer_Aniston_0016,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4723535180,,
pair_00005587,Jennifer_Aniston/Jennifer_Aniston_0015,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4112700224,,
pair_00005588,Jennifer_Aniston/Jennifer_Aniston_0016,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4103814363,,
pair_00005589,Jennifer_Aniston/Jennifer_Aniston_0016,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5092076659,,
pair_00005590,Jennifer_Aniston/Jennifer_Aniston_0016,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4348353744,,
pair_00005591,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4690759778,,
pair_00005592,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3766853809,,
pair_00005593,Jennifer_Aniston/Jennifer_Aniston_0017,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4481416345,,
pair_00005594,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5317678452,,
pair_00005595,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.5097383261,,
pair_00005596,Jennifer_Aniston/Jennifer_Aniston_0018,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.4649931788,,
pair_00005597,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3877699971,,
pair_00005598,Jennifer_Aniston/Jennifer_Aniston_0019,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3612167537,,
pair_00005599,Jennifer_Aniston/Jennifer_Aniston_0020,Jennifer_Aniston/Jennifer_Aniston_0021,Jennifer_Aniston,Jennifer_Aniston,genuine,1,1,0.3707736135,,
pair_00005600,Jennifer_Capriati/Jennifer_Capriati_0001,Jennifer_Capriati/Jennifer_Capriati_0021,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4094994664,,
pair_00005601,Jennifer_Capriati/Jennifer_Capriati_0001,Jennifer_Capriati/Jennifer_Capriati_0032,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4619618952,,
pair_00005602,Jennifer_Capriati/Jennifer_Capriati_0001,Jennifer_Capriati/Jennifer_Capriati_0039,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5197956562,,
pair_00005603,Jennifer_Capriati/Jennifer_Capriati_0002,Jennifer_Capriati/Jennifer_Capriati_0011,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5546942949,,
pair_00005604,Jennifer_Capriati/Jennifer_Capriati_0002,Jennifer_Capriati/Jennifer_Capriati_0027,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4309366941,,
pair_00005605,Jennifer_Capriati/Jennifer_Capriati_0002,Jennifer_Capriati/Jennifer_Capriati_0031,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3167250454,,
pair_00005606,Jennifer_Capriati/Jennifer_Capriati_0002,Jennifer_Capriati/Jennifer_Capriati_0032,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3367916346,,
pair_00005607,Jennifer_Capriati/Jennifer_Capriati_0002,Jennifer_Capriati/Jennifer_Capriati_0034,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3279980421,,
pair_00005608,Jennifer_Capriati/Jennifer_Capriati_0003,Jennifer_Capriati/Jennifer_Capriati_0009,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.6698272228,,
pair_00005609,Jennifer_Capriati/Jennifer_Capriati_0004,Jennifer_Capriati/Jennifer_Capriati_0009,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3988405466,,
pair_00005610,Jennifer_Capriati/Jennifer_Capriati_0004,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4424093664,,
pair_00005611,Jennifer_Capriati/Jennifer_Capriati_0004,Jennifer_Capriati/Jennifer_Capriati_0015,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5173359513,,
pair_00005612,Jennifer_Capriati/Jennifer_Capriati_0004,Jennifer_Capriati/Jennifer_Capriati_0023,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3278948367,,
pair_00005613,Jennifer_Capriati/Jennifer_Capriati_0004,Jennifer_Capriati/Jennifer_Capriati_0026,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4699000120,,
pair_00005614,Jennifer_Capriati/Jennifer_Capriati_0004,Jennifer_Capriati/Jennifer_Capriati_0035,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5418320298,,
pair_00005615,Jennifer_Capriati/Jennifer_Capriati_0005,Jennifer_Capriati/Jennifer_Capriati_0030,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3351615071,,
pair_00005616,Jennifer_Capriati/Jennifer_Capriati_0005,Jennifer_Capriati/Jennifer_Capriati_0033,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4069325030,,
pair_00005617,Jennifer_Capriati/Jennifer_Capriati_0005,Jennifer_Capriati/Jennifer_Capriati_0035,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4420884848,,
pair_00005618,Jennifer_Capriati/Jennifer_Capriati_0006,Jennifer_Capriati/Jennifer_Capriati_0007,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5240218043,,
pair_00005619,Jennifer_Capriati/Jennifer_Capriati_0006,Jennifer_Capriati/Jennifer_Capriati_0024,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.6513073444,,
pair_00005620,Jennifer_Capriati/Jennifer_Capriati_0006,Jennifer_Capriati/Jennifer_Capriati_0036,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5520166755,,
pair_00005621,Jennifer_Capriati/Jennifer_Capriati_0007,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4589026570,,
pair_00005622,Jennifer_Capriati/Jennifer_Capriati_0008,Jennifer_Capriati/Jennifer_Capriati_0011,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3022540808,,
pair_00005623,Jennifer_Capriati/Jennifer_Capriati_0008,Jennifer_Capriati/Jennifer_Capriati_0015,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4081650376,,
pair_00005624,Jennifer_Capriati/Jennifer_Capriati_0008,Jennifer_Capriati/Jennifer_Capriati_0029,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4630713165,,
pair_00005625,Jennifer_Capriati/Jennifer_Capriati_0008,Jennifer_Capriati/Jennifer_Capriati_0039,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3761115074,,
pair_00005626,Jennifer_Capriati/Jennifer_Capriati_0009,Jennifer_Capriati/Jennifer_Capriati_0026,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.6138204336,,
pair_00005627,Jennifer_Capriati/Jennifer_Capriati_0009,Jennifer_Capriati/Jennifer_Capriati_0035,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5209919214,,
pair_00005628,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati/Jennifer_Capriati_0012,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5097187757,,
pair_00005629,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati/Jennifer_Capriati_0016,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4696949422,,
pair_00005630,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati/Jennifer_Capriati_0019,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4806653857,,
pair_00005631,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati/Jennifer_Capriati_0021,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4616746306,,
pair_00005632,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati/Jennifer_Capriati_0036,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4887719154,,
pair_00005633,Jennifer_Capriati/Jennifer_Capriati_0010,Jennifer_Capriati/Jennifer_Capriati_0042,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.0860831589,,
pair_00005634,Jennifer_Capriati/Jennifer_Capriati_0011,Jennifer_Capriati/Jennifer_Capriati_0020,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5649633408,,
pair_00005635,Jennifer_Capriati/Jennifer_Capriati_0011,Jennifer_Capriati/Jennifer_Capriati_0031,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.2988025546,,
pair_00005636,Jennifer_Capriati/Jennifer_Capriati_0012,Jennifer_Capriati/Jennifer_Capriati_0015,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.6937186718,,
pair_00005637,Jennifer_Capriati/Jennifer_Capriati_0013,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4600555599,,
pair_00005638,Jennifer_Capriati/Jennifer_Capriati_0013,Jennifer_Capriati/Jennifer_Capriati_0021,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4513464272,,
pair_00005639,Jennifer_Capriati/Jennifer_Capriati_0013,Jennifer_Capriati/Jennifer_Capriati_0022,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3682221770,,
pair_00005640,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0018,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4515923262,,
pair_00005641,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0021,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5715708733,,
pair_00005642,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0027,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4795181453,,
pair_00005643,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0029,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3821444511,,
pair_00005644,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0036,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4818046987,,
pair_00005645,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0037,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5705512166,,
pair_00005646,Jennifer_Capriati/Jennifer_Capriati_0014,Jennifer_Capriati/Jennifer_Capriati_0041,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5091229677,,
pair_00005647,Jennifer_Capriati/Jennifer_Capriati_0015,Jennifer_Capriati/Jennifer_Capriati_0021,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4347521067,,
pair_00005648,Jennifer_Capriati/Jennifer_Capriati_0015,Jennifer_Capriati/Jennifer_Capriati_0025,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.6463079453,,
pair_00005649,Jennifer_Capriati/Jennifer_Capriati_0016,Jennifer_Capriati/Jennifer_Capriati_0025,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5858351588,,
pair_00005650,Jennifer_Capriati/Jennifer_Capriati_0016,Jennifer_Capriati/Jennifer_Capriati_0041,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.5614538193,,
pair_00005651,Jennifer_Capriati/Jennifer_Capriati_0016,Jennifer_Capriati/Jennifer_Capriati_0042,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.2831999063,,
pair_00005652,Jennifer_Capriati/Jennifer_Capriati_0017,Jennifer_Capriati/Jennifer_Capriati_0018,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3773817718,,
pair_00005653,Jennifer_Capriati/Jennifer_Capriati_0017,Jennifer_Capriati/Jennifer_Capriati_0027,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.3881682158,,
pair_00005654,Jennifer_Capriati/Jennifer_Capriati_0017,Jennifer_Capriati/Jennifer_Capriati_0033,Jennifer_Capriati,Jennifer_Capriati,genuine,1,1,0.4116716981,,
